elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.939999163,0,0,0,0,0,0,0,0,0,0,2.70413351,0,0,12.6,20,49408,0.0199999921,4,0.0336,0.0155,0.0087,1,0,0.0201159474,-0.263094068,10.1098289,0.230090469,1,1,3185.386,0.0166591462,-0.2632255,10.0705385,0.286280781,1,1,0,0.0201104283,-0.264021933,10.1096649,0.245426416,1,1,3176.90234,0.01660671,-0.264148176,10.0701265,0.299209,1
0.959999144,0,0,0,0,0,0,0,0,0,0,2.700991,0,0,12.6,20,49408,0.0199999921,4,0.0328,0.0154,0.0076,1,3186.92017,0.0169314332,0.24877587,10.0779314,0.285571128,1,1,0,0.0197955,0.249172911,10.0902109,0.230324924,1,1,3177.96631,0.01695054,0.245832682,10.0777769,0.298546731,1,1,0,0.0196906328,0.246208221,10.0895195,0.245668143,1
0.9799991,0,0,0,0,0,0,0,0,0,0,2.70109224,0,0,12.6,20,49408,0.0199999921,4,0.0314,0.0151,0.0072,1,0,0.0201551877,-0.263786256,10.098279,0.229692116,1,1,3188.17456,0.0166605487,-0.263912469,10.0588732,0.28580758,1,1,0,0.0201379918,-0.264674723,10.0980062,0.245064482,1,1,3178.677,0.0165967457,-0.264795929,10.0583458,0.29877457,1
0.9999991,0,0,0,0,0,0,0,0,0,0,2.69792724,0,0,12.6,20,49408,0.0199999921,4,0.034,0.0163,0.0077,1,3189.075,0.0169429667,0.249137789,10.0663576,0.2852867,1,1,0,0.019822482,0.24953559,10.0787668,0.229906037,1,1,3179.33667,0.01695282,0.246192932,10.0661116,0.298272222,1,1,0,0.0197087359,0.2465692,10.0779877,0.245264828,1
1.01999915,0,0,0,0,0,0,0,0,0,0,2.69804549,0,0,12.6,20,49408,0.0199999921,4,0.0314,0.0147,0.0076,1,0,0.0201878026,-0.264366031,10.0868816,0.2294421,1,1,3189.94727,0.0166671686,-0.2644884,10.0474224,0.285494983,1,1,0,0.0201634187,-0.26522547,10.08654,0.244808182,1,1,3179.85034,0.0165963117,-0.265342921,10.0468216,0.298459,1
1.03999913,0,0,0,0,0,0,0,0,0,0,2.69486046,0,0,12.6,20,49408,0.0199999921,4,0.0305,0.0144,0.0072,1,3190.56128,0.0169582963,0.249445364,10.054945,0.285111845,1,1,0,0.0198464543,0.249842837,10.0674582,0.2296282,1,1,3180.38062,0.01696241,0.246506691,10.0546427,0.298079848,1,1,0,0.0197271761,0.246882632,10.0666246,0.244973421,1
1.05999911,0,0,0,0,0,0,0,0,0,0,2.69499636,0,0,12.6,20,49408,0.0199999921,4,0.0299,0.0149,0.0065,1,0,0.0202180278,-0.264891952,10.0755863,0.229287475,1,1,3191.221,0.0166787915,-0.265011281,10.0361118,0.285290331,1,1,0,0.0201890059,-0.265728682,10.0752029,0.244631022,1,1,3180.78931,0.0166034289,-0.265843272,10.0354652,0.298233479,1
1.07999909,0,0,0,0,0,0,0,0,0,0,2.69179225,0,0,12.6,20,49408,0.0199999921,4,0.0294,0.0143,0.0066,1,3191.62085,0.0169774387,0.249724686,10.0436392,0.285007536,1,1,0,0.019869769,0.250121236,10.0562344,0.2294421,1,1,3181.18164,0.01697775,0.2467964,10.0433016,0.297949046,1,1,0,0.0197472516,0.247171462,10.0553694,0.2447648,1
1.09999907,0,0,0,0,0,0,0,0,0,0,2.69194627,0,0,12.6,20,49408,0.0199999921,4,0.0289,0.0139,0.0068,1,0,0.02024676,-0.26537627,10.0643473,0.229192764,1,1,3191.989,0.01669372,-0.265493035,10.0248871,0.285150915,1,1,0,0.020214865,-0.26619342,10.0639381,0.244510829,1,1,3181.43237,0.0166158825,-0.2663055,10.0242138,0.298071235,1
1.119999,0,0,0,0,0,0,0,0,0,0,2.688724,0,0,12.6,20,49408,0.0199999921,4,0.0414,0.021,0.0092,1,3192.31738,0.0169995017,0.249965787,10.0323906,0.284944952,1,1,0,0.0198916961,0.2503607,10.0450506,0.229318261,1,1,3181.77271,0.016997505,0.247052357,10.032032,0.2978616,1,1,0,0.01976789,0.247425929,10.0441723,0.2446191,1
