elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
0.9999991,1069.9248,0.95,0.0235473812,73.25097,1052.38745,1,0,1.83650255,0.524715,22.3949451,0.0214602575,0,0,12.5736217,21.2968788,0,0.0199999921,4,0.0312,0.0138,0.0069,1,1865.53821,0.02441444,0.103301592,0.129161492,0.3211816,1,1,1300.76184,0.0275446922,0.103301592,0.139923126,0.3090683,1,1,1875.014,0.0248602424,0.102938689,0.130781054,0.3232502,1,1,1334.4353,0.027856268,0.102938689,0.141081229,0.3116558,1
1.01999915,1119.174,0.95,0.02317215,74.43669,1100.81946,1,0,1.92207849,0.5491653,22.3949451,0.0607218929,0,0,12.5744228,21.34409,0,0.0199999921,4,0.0306,0.013,0.0066,1,699.731445,0.0308681037,-0.3226006,0.157624364,0.296030432,1,1,2463.40674,0.02107349,-0.3226006,0.123998858,0.333854884,1,1,758.9075,0.0310374163,-0.321440965,0.158294514,0.2994332,1,1,2446.99634,0.0216624513,-0.321440965,0.12610966,0.335636377,1
1.03999913,1169.29407,0.95,0.0228023678,75.64339,1141.29,1,0,2.93257284,0.8378779,22.3949451,0.108811222,0,0,12.5752239,21.3912659,0,0.0199999921,4,0.0314,0.0132,0.0074,1,3459.61743,0.05173921,0.672942758,0.23013854,0.3498789,1,1,0,0.04122316,0.672942758,0.199542448,0.279837847,1,1,3389.94,0.0227803085,0.6769687,0.124103196,0.350905448,1,1,0,0.0410319753,0.6769687,0.198670432,0.2838661,1
1.05999911,1220.30115,0.95,0.0224379618,76.87144,1180.06421,1,0,4.213597,1.20388484,22.3949451,0.103310592,0,0,12.576025,21.4384041,0,0.0199999921,4,0.0313,0.0137,0.0067,1,0,0.0648821,-0.7914718,0.278443545,0.2830098,1,1,3717.02954,0.0754694939,-0.791471839,0.3389333,0.342964441,1,1,0,0.0495201126,-0.7805318,0.222568065,0.287496358,1,1,3660.17236,0.0307858773,-0.7805318,0.174593031,0.344881058,1
1.07999909,1272.21069,0.95,0.0220788755,78.1212158,1223.6106,1,0,5.08939743,1.4541136,22.3949451,0.1249425,0,0,12.5768261,21.48551,0,0.0199999921,4,0.0375,0.018,0.0082,1,3528.24048,0.09555687,0.787409,0.403951377,0.340532243,1,1,0,0.07572652,0.787409067,0.34174788,0.27400884,1,1,3501.0144,0.0381149426,0.7927242,0.193509862,0.343654871,1,1,0,0.05252608,0.7927242,0.256435245,0.279982537,1
1.09999907,1324.84729,0.95,0.02457333,79.38963,1271.91077,1,0,5.54350376,1.58385825,25.3295841,0.09279935,0,0,12.5776272,21.5325947,0,0.0199999921,4,0.0318,0.014,0.007,1,0,0.07989217,-0.7176917,0.351342678,0.273495585,1,1,3240.748,0.10550122,-0.7176917,0.46089226,0.324904919,1,1,0,0.0504718,-0.709798,0.243779108,0.280959725,1,1,3244.805,0.0414396562,-0.7097979,0.225613147,0.330165684,1
1.119999,1378.21509,0.95,0.0271108951,80.67571,1321.928,1,0,5.89437437,1.684107,28.397686,0.108520322,0,0,12.5784283,21.5796623,0,0.0199999921,4,0.0341,0.015,0.0074,1,3035.974,0.115819767,0.674195349,0.4894783,0.318858355,1,1,0,0.0798830539,0.674195349,0.37416628,0.26222533,1,1,3063.97437,0.04065395,0.6825214,0.214162454,0.326059252,1,1,0,0.048386056,0.6825214,0.258298337,0.271853119,1
1.139999,1432.31873,0.95,0.02968432,81.97957,1373.12854,1,0,6.1983757,1.7709645,31.5954762,0.08154807,0,0,12.5792294,21.62671,0,0.0199999921,4,0.0319,0.0141,0.0069,1,0,0.08165811,-0.636301637,0.373469174,0.2588742,1,1,2951.91162,0.122605771,-0.636301637,0.534717739,0.306842059,1,1,0,0.0452171862,-0.6307086,0.240060344,0.270437181,1,1,2996.01978,0.03955823,-0.630708456,0.22990559,0.316349,1
1.159999,1487.16272,0.95,0.0322870836,83.3012848,1425.168,1,0,6.492082,1.85488057,34.9195442,0.104398049,0,0,12.58003,21.6737423,0,0.0199999921,4,0.0412,0.0188,0.0091,1,2958.363,0.130817309,0.6440244,0.556336761,0.30412972,1,1,0,0.08156481,0.6440244,0.39488402,0.249046415,1,1,3012.27148,0.03723243,0.6537113,0.213527068,0.315573126,1,1,0,0.0445141047,0.6537114,0.258590162,0.262850851,1
1.179999,1542.75244,0.95,0.03491327,84.64101,1477.174,1,0,6.867352,1.96210063,38.3667641,0.08308674,0,0,12.5808315,21.7207546,0,0.0199999921,4,0.0381,0.0165,0.0086,1,0,0.08614208,-0.642137051,0.404118866,0.2466397,1,1,3006.09961,0.137475073,-0.642137051,0.602086544,0.2969639,1,1,0,0.04340938,-0.6372353,0.247605786,0.262346178,1,1,3066.35767,0.036749348,-0.637235343,0.232469454,0.310513377,1
