elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
3.62003517,905.693054,0,0,9.999061,905.693054,0,0,0,0,0,0,0,0,12.6,27.3625889,49152,0.0199999921,4,0.0248,0.0146,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.64003563,905.7727,0,0,9.995747,905.7727,0,0,0,0,0,0,0,0,12.6,27.4054241,49152,0.0199999921,4,0.025,0.0145,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.660036,905.849548,0,0,9.992545,905.849548,0,0,0,0,0,0,0,0,12.6,27.4482288,49152,0.0199999921,4,0.0245,0.0143,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.68003654,905.9238,0,0,9.98945,905.9238,0,0,0,0,0,0,0,0,12.6,27.491003,49152,0.0199999921,4,0.0244,0.0146,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.700037,905.995544,0,0,9.9864645,905.995544,0,0,0,0,0,0,0,0,12.6,27.5337467,49152,0.0199999921,4,0.0244,0.0145,0.0007,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.72003746,906.0649,0,0,9.983575,906.0649,0,0,0,0,0,0,0,0,12.6,27.57646,49152,0.0199999921,4,0.0253,0.0145,0.001,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.740038,906.1319,0,0,9.980783,906.1319,0,0,0,0,0,0,0,0,12.6,27.6191425,49152,0.0199999921,4,0.0251,0.0143,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.76003838,906.1966,0,0,9.978089,906.1966,0,0,0,0,0,0,0,0,12.6,27.6617947,49152,0.0199999921,4,0.0252,0.0146,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.78003883,906.259033,0,0,9.975491,906.259033,0,0,0,0,0,0,0,0,12.6,27.704422,49152,0.0199999921,4,0.0259,0.015,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.80003929,906.3194,0,0,9.972975,906.3194,0,0,0,0,0,0,0,0,12.6,27.74702,49152,0.0199999921,4,0.0235,0.0135,0.0008,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.82003975,906.3777,0,0,9.970545,906.3777,0,0,0,0,0,0,0,0,12.6,27.7895889,49152,0.0199999921,4,0.0249,0.0144,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
3.84004021,906.43396,0,0,9.968203,906.43396,0,0,0,0,0,0,0,0,12.6,27.8321266,49152,0.0199999921,4,0.0246,0.0142,0.0009,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1,1,1594.12524,0,0,0,0.31629467,1
