elapsed_s,rpm,throttle,engine_load,engine_torque_nm,clutch_slip_rpm,gear,shift_status,gearbox_input_rad_s,gearbox_output_rad_s,differential_torque_nm,speed_m_s,steering_deg,brake,battery_v,engine_temp_c,prerequisite_flags,fixed_step_s,substeps,simulation_ms,backend_sample_ms,backend_apply_ms,w0_contact,w0_normal_load_n,w0_longitudinal_slip,w0_lateral_slip,w0_omega_rad_s,w0_suspension_01,w0_surface,w1_contact,w1_normal_load_n,w1_longitudinal_slip,w1_lateral_slip,w1_omega_rad_s,w1_suspension_01,w1_surface,w2_contact,w2_normal_load_n,w2_longitudinal_slip,w2_lateral_slip,w2_omega_rad_s,w2_suspension_01,w2_surface,w3_contact,w3_normal_load_n,w3_longitudinal_slip,w3_lateral_slip,w3_omega_rad_s,w3_suspension_01,w3_surface
4.540056,2174.88623,0,0,0,2174.88623,0,0,0,0,0,0.9203166,0,0,12.6,29.3565483,49152,0.0199999921,4,0.0334,0.015,0.0082,1,0,0.052657485,-0.673882365,3.54809451,0.2291133,1,1,3193.88232,0.0445842743,-0.6738823,3.53634524,0.284918129,1,1,0,0.0522761941,-0.664862335,3.54707885,0.244210809,1,1,3182.61963,0.044592917,-0.6648623,3.53599429,0.297623873,1
4.56005669,2150.58643,0,0,0,2150.58643,0,0,0,0,0,0.924112737,0,0,12.6,29.3979874,49152,0.0199999921,4,0.0319,0.0147,0.0072,1,3193.9375,0.0437299,0.713285148,3.51719522,0.284920782,1,1,0,0.05370921,0.713285148,3.5601933,0.2291113,1,1,3182.58447,0.0434767,0.71651715,3.51640344,0.297625184,1,1,0,0.0536390543,0.71651715,3.55979872,0.244207174,1
4.580057,2126.32764,0,0,0,2126.32764,0,0,0,0,0,0.9182402,0,0,12.6,29.4393959,49152,0.0199999921,4,0.0325,0.0148,0.0077,1,0,0.05265391,-0.673774838,3.540521,0.229113623,1,1,3193.85547,0.0445853472,-0.673774838,3.528677,0.284916818,1,1,0,0.05227393,-0.6648112,3.53950787,0.244210482,1,1,3182.59,0.04459256,-0.6648112,3.52832341,0.2976222,1
4.6000576,2102.109,0,0,0,2102.109,0,0,0,0,0,0.922064841,0,0,12.6,29.4807758,49152,0.0199999921,4,0.0323,0.0148,0.0073,1,3193.927,0.0437263846,0.713379264,3.50962377,0.284920782,1,1,0,0.05371046,0.713379264,3.55252838,0.229111969,1,1,3182.5708,0.043474257,0.716555059,3.50883365,0.297624528,1,1,0,0.0536388755,0.716555,3.552131,0.244207174,1
4.620058,2077.93066,0,0,0,2077.93066,0,0,0,0,0,0.9161651,0,0,12.6,29.522131,49152,0.0199999921,4,0.0308,0.014,0.0072,1,0,0.0526503921,-0.67367667,3.53295159,0.229112625,1,1,3193.88232,0.0445855856,-0.6736767,3.52101135,0.284918129,1,1,0,0.0522717237,-0.6647686,3.53194118,0.244209155,1,1,3182.62622,0.0445916653,-0.664768636,3.52065587,0.2976232,1
4.64005852,2053.79272,0,0,0,2053.79272,0,0,0,0,0,0.920018435,0,0,12.6,29.5634556,49152,0.0199999921,4,0.0291,0.0134,0.0062,1,3193.9104,0.0437234044,0.71348983,3.5020566,0.284919471,1,1,0,0.0537125468,0.7134899,3.544871,0.229112968,1,1,3182.55176,0.04347241,0.716610849,3.50126839,0.297622859,1,1,0,0.05363965,0.716610849,3.54447126,0.244207829,1
4.660059,2029.6947,0,0,0,2029.6947,0,0,0,0,0,0.91409117,0,0,12.6,29.60475,49152,0.0199999921,4,0.0332,0.0149,0.0078,1,0,0.0526465774,-0.67355907,3.52538371,0.229112625,1,1,3193.87573,0.04458654,-0.67355907,3.51335287,0.2849188,1,1,0,0.05226922,-0.664705753,3.52437568,0.244208828,1,1,3182.60547,0.0445915461,-0.664705753,3.51299572,0.2976232,1
4.68005943,2005.63684,0,0,0,2005.63684,0,0,0,0,0,0.9179733,0,0,12.6,29.6460133,49152,0.0199999921,4,0.0399,0.0194,0.0091,1,3193.93457,0.0437188148,0.7136018,3.49449086,0.284920126,1,1,0,0.0537143946,0.7136018,3.53721833,0.229112625,1,1,3182.562,0.0434688926,0.716666937,3.49370432,0.297622859,1,1,0,0.05363995,0.716667,3.536815,0.244207174,1
4.70006,1981.6189,0,0,0,1981.6189,0,0,0,0,0,0.9120185,0,0,12.6,29.68725,49152,0.0199999921,4,0.0307,0.0139,0.0072,1,0,0.05264306,-0.6734554,3.5178237,0.229112968,1,1,3193.87354,0.0445868373,-0.6734554,3.505699,0.284918457,1,1,0,0.0522668362,-0.6646566,3.51681757,0.244208828,1,1,3182.61426,0.0445904136,-0.6646566,3.50533915,0.297622859,1
4.72006035,1957.641,0,0,0,1957.641,0,0,0,0,0,0.9159291,0,0,12.6,29.72846,49152,0.0199999921,4,0.0314,0.0148,0.0067,1,3193.93579,0.043716073,0.713705361,3.486933,0.284920454,1,1,0,0.0537161231,0.713705361,3.52957129,0.229112968,1,1,3182.574,0.043467164,0.716717243,3.48614764,0.2976232,1,1,0,0.0536404252,0.7167173,3.52916574,0.2442075,1
4.740061,1933.70325,0,0,0,1933.70325,0,0,0,0,0,0.909947157,0,0,12.6,29.76964,49152,0.0199999921,4,0.0321,0.0146,0.0069,1,0,0.05263996,-0.6733547,3.510266,0.229112968,1,1,3193.8877,0.04458815,-0.6733547,3.498051,0.284919143,1,1,0,0.052265048,-0.6646098,3.50926256,0.244208828,1,1,3182.628,0.04459077,-0.66460973,3.49768972,0.297623515,1
4.76006126,1909.80518,0,0,0,1909.80518,0,0,0,0,0,0.91388613,0,0,12.6,29.81079,49152,0.0199999921,4,0.0313,0.0145,0.0073,1,3193.93579,0.0437127352,0.713812,3.479377,0.284920454,1,1,0,0.05371815,0.713812,3.52192783,0.2291133,1,1,3182.574,0.04346496,0.716769755,3.47859359,0.2976232,1,1,0,0.05364114,0.716769755,3.52151966,0.2442075,1
4.78006172,1885.9469,0,0,0,1885.9469,0,0,0,0,0,0.907877,0,0,12.6,29.8519077,49152,0.0199999921,4,0.0325,0.0151,0.0075,1,0,0.052636385,-0.6732488,3.5027113,0.229113623,1,1,3193.8894,0.04458928,-0.6732488,3.49040627,0.284919471,1,1,0,0.0522629023,-0.6645579,3.50171065,0.244209155,1,1,3182.628,0.04459071,-0.6645579,3.49004316,0.297623515,1
4.800062,1862.128,0,0,0,1862.128,0,0,0,0,0,0.911844254,0,0,12.6,29.8930035,49152,0.0199999921,4,0.031,0.0144,0.0071,1,3193.93921,0.04370916,0.7139182,3.47182441,0.2849211,1,1,0,0.0537199974,0.7139182,3.51428819,0.2291133,1,1,3182.58862,0.0434623957,0.716821849,3.47104287,0.297623873,1,1,0,0.0536415577,0.716821849,3.51387715,0.2442075,1
4.82006264,1838.34961,0,0,0,1838.34961,0,0,0,0,0,0.905808151,0,0,12.6,29.9340687,49152,0.0199999921,4,0.0324,0.0148,0.0073,1,0,0.05263287,-0.6731472,3.495161,0.2291133,1,1,3193.86548,0.04459077,-0.6731472,3.48276544,0.2849188,1,1,0,0.0522609949,-0.6645113,3.49416375,0.244208828,1,1,3182.5918,0.04459113,-0.664511263,3.48240042,0.297622532,1
